symbol,total_trades,winning_trades,losing_trades,hit_rate,avg_win_pct,avg_loss_pct,max_win_pct,max_loss_pct,win_loss_ratio,profit_factor,expected_value_pct,avg_mfe_pct,avg_mae_pct,mfe_mae_ratio,avg_holding_days,sharpe_ratio,sortino_ratio,max_drawdown_pct,annualized_return_pct,buy_hold_return_pct,strategy_return_pct,outperformance_pct,trades,market_cap_cr,sector,industry,pe_ratio,pb_ratio,debt_to_equity,roe
VINDHYATEL.NS,3,2,1,66.67,67.05,-15.9,111.47,-15.9,4.22,8.43,39.4,90.65,-8.64,10.49,324.67,0.74,inf,15.9,18.78,140.16,118.08,-22.08,"[{'entry_time': datetime.date(2024, 11, 12), 'entry_price': 1976.800048828125, 'exit_time': datetime.date(2025, 2, 10), 'exit_price': 1662.4000244140625, 'max_gain_pct': 13.840542632413372, 'max_loss_pct': -18.815766089376858, 'shares': 1, 'profit_pct': -15.90449295063723, 'holding_days': 90}, {'entry_time': datetime.date(2025, 4, 28), 'entry_price': 1369.5, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(1679.4000244140625), 'max_gain_pct': 22.745527564804675, 'max_loss_pct': -5.66629978721705, 'shares': 1, 'profit_pct': np.float64(22.6286983872992), 'holding_days': 32}]",1973.1748864,Industrials,Engineering & Construction,9.729445,0.48291427,28.59,0.05034
CAPTRUST.NS,5,3,2,60.0,24.79,-20.96,67.2,-38.87,1.18,1.77,6.49,48.63,-16.83,2.89,274.8,0.19,0.36,38.87,1.34,42.42,6.24,-36.18,"[{'entry_time': datetime.date(2025, 3, 20), 'entry_price': 93.98999786376953, 'exit_time': datetime.date(2025, 3, 24), 'exit_price': 95.16999816894531, 'max_gain_pct': 1.2554530609587744, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 1.2554530609587744, 'holding_days': 4}, {'entry_time': datetime.date(2025, 3, 27), 'entry_price': 90.04000091552734, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(95.3499984741211), 'max_gain_pct': 15.970676485120011, 'max_loss_pct': -11.139492089417791, 'shares': 1, 'profit_pct': np.float64(5.8973761712590616), 'holding_days': 64}]",162.4831616,Financial Services,Credit Services,97.19388,1.8445361,128.357,0.0
RELINFRA.NS,3,2,1,66.67,530.1,-5.13,994.23,-5.13,103.35,206.7,351.69,469.13,-5.8,80.86,520.0,0.77,inf,5.13,87.43,1552.5,1622.87,70.37,"[{'entry_time': datetime.date(2024, 6, 27), 'entry_price': 197.69000244140625, 'exit_time': datetime.date(2024, 7, 2), 'exit_price': 187.5500030517578, 'max_gain_pct': 1.13308220279825, 'max_loss_pct': -5.129242381720266, 'shares': 1, 'profit_pct': -5.129242381720266, 'holding_days': 5}, {'entry_time': datetime.date(2024, 7, 5), 'entry_price': 199.13999938964844, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(330.5), 'max_gain_pct': 69.2477702008277, 'max_loss_pct': -12.036758709535839, 'shares': 1, 'profit_pct': np.float64(65.96364417643954), 'holding_days': 329}]",13011.8934528,Utilities,Utilities - Independent Power Producers,2.9906242,0.9019062,0.0,0.48723
TARSONS.NS,4,1,3,25.0,10.41,-21.92,10.41,-34.19,0.47,0.16,-13.84,19.14,-18.34,1.04,167.25,-0.87,-1.59,53.33,-19.66,-41.8,-48.47,-6.67,"[{'entry_time': datetime.date(2024, 4, 15), 'entry_price': 451.0655517578125, 'exit_time': datetime.date(2025, 2, 19), 'exit_price': 296.8500061035156, 'max_gain_pct': 17.781449578620936, 'max_loss_pct': -36.428308727516686, 'shares': 1, 'profit_pct': -34.18916497908463, 'holding_days': 310}, {'entry_time': datetime.date(2025, 4, 7), 'entry_price': 341.04998779296875, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(376.54998779296875), 'max_gain_pct': 29.761033171950924, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(10.409031306445888), 'holding_days': 53}]",2003.2172032,Healthcare,Medical Instruments & Supplies,67.1123,3.2701309,51.635,0.0
MEDPLUS.NS,6,2,4,33.33,30.91,-12.57,38.82,-24.79,2.46,1.23,1.92,14.96,-11.71,1.28,155.83,0.09,0.19,29.98,-0.96,30.95,-2.8,-33.75,"[{'entry_time': datetime.date(2023, 10, 27), 'entry_price': 814.25, 'exit_time': datetime.date(2024, 2, 13), 'exit_price': 612.4000244140625, 'max_gain_pct': 2.800121313229199, 'max_loss_pct': -24.789680759709857, 'shares': 1, 'profit_pct': -24.789680759709857, 'holding_days': 109}, {'entry_time': datetime.date(2024, 2, 29), 'entry_price': 696.1500244140625, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(966.4000244140625), 'max_gain_pct': 40.372043085041, 'max_loss_pct': -8.848672622390762, 'shares': 1, 'profit_pct': np.float64(38.820655106270344), 'holding_days': 456}]",11521.675264,Healthcare,Pharmaceutical Retailers,76.48885,6.558843,64.36,0.090579994
INDOSTAR.NS,6,2,4,33.33,81.78,-17.6,162.46,-36.72,4.65,2.32,15.53,33.38,-14.01,2.38,183.33,0.23,1.32,55.43,3.52,15.51,16.98,1.47,"[{'entry_time': datetime.date(2022, 8, 25), 'entry_price': 180.0, 'exit_time': datetime.date(2023, 3, 27), 'exit_price': 113.9000015258789, 'max_gain_pct': 6.027781168619792, 'max_loss_pct': -36.72222137451172, 'shares': 1, 'profit_pct': -36.72222137451172, 'holding_days': 214}, {'entry_time': datetime.date(2023, 4, 21), 'entry_price': 129.85000610351562, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(340.79998779296875), 'max_gain_pct': 162.45665904804432, 'max_loss_pct': -13.053526207865005, 'shares': 1, 'profit_pct': np.float64(162.45665904804432), 'holding_days': 770}]",4678.1497344,Financial Services,Credit Services,92.18329,1.2799736,190.252,0.01528
TIPSFILMS.NS,1,0,1,0.0,0.0,-12.26,0.0,-12.26,0.0,0.0,-12.26,13.45,-29.73,0.45,350.0,0.0,-inf,12.26,-5.84,25.98,-12.26,-38.24,"[{'entry_time': datetime.date(2024, 6, 14), 'entry_price': 614.7999877929688, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(539.4500122070312), 'max_gain_pct': 13.451531205117739, 'max_loss_pct': -29.733245189088368, 'shares': 1, 'profit_pct': np.float64(-12.256014489595481), 'holding_days': 350}]",235.167872,Communication Services,Entertainment,5.1699514,5.167639,418.343,-0.66646004
PCJEWELLER.NS,7,2,5,28.57,324.84,-15.3,425.06,-29.14,21.23,8.49,81.88,138.17,-16.72,8.26,147.43,0.5,8.29,33.81,54.48,694.92,617.48,-77.44,"[{'entry_time': datetime.date(2024, 11, 6), 'entry_price': 15.786999702453613, 'exit_time': datetime.date(2025, 3, 5), 'exit_price': 11.90999984741211, 'max_gain_pct': 21.555716068551707, 'max_loss_pct': -32.476087614321465, 'shares': 1, 'profit_pct': -24.558180326303177, 'holding_days': 119}, {'entry_time': datetime.date(2025, 3, 19), 'entry_price': 14.270000457763672, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(12.520000457763672), 'max_gain_pct': 0.8409241885748885, 'max_loss_pct': -20.95305276017531, 'shares': 1, 'profit_pct': np.float64(-12.263489445425371), 'holding_days': 72}]",8252.1022464,Consumer Cyclical,Luxury Goods,19.015152,1.2004974,34.735,0.12663001
POWERMECH.NS,2,2,0,100.0,103.95,0.0,158.45,0.0,inf,inf,103.95,186.11,-0.75,246.84,401.0,1.91,0.0,0.0,34.75,1589.19,286.27,-1302.92,"[{'entry_time': datetime.date(2023, 2, 2), 'entry_price': 834.64013671875, 'exit_time': datetime.date(2025, 2, 1), 'exit_price': 2157.14990234375, 'max_gain_pct': 319.97243970344164, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 158.45269205770873, 'holding_days': 730}, {'entry_time': datetime.date(2025, 3, 19), 'entry_price': 2079.0, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(3107.199951171875), 'max_gain_pct': 52.246269897637085, 'max_loss_pct': -1.5079353336189274, 'shares': 1, 'profit_pct': np.float64(49.45646710783429), 'holding_days': 72}]",9823.5006976,Industrials,Engineering & Construction,30.119232,4.548349,33.676,0.17281
FINPIPE.NS,5,3,2,60.0,26.95,-14.72,34.6,-24.95,1.83,2.75,10.28,31.17,-11.76,2.65,199.4,0.47,1.01,24.95,8.75,85.91,46.24,-39.67,"[{'entry_time': datetime.date(2024, 8, 19), 'entry_price': 292.7327575683594, 'exit_time': datetime.date(2025, 1, 10), 'exit_price': 219.6999969482422, 'max_gain_pct': 11.381449244479954, 'max_loss_pct': -24.94861225193169, 'shares': 1, 'profit_pct': -24.94861225193169, 'holding_days': 144}, {'entry_time': datetime.date(2025, 4, 15), 'entry_price': 179.8800048828125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(218.16000366210938), 'max_gain_pct': 24.938847783319094, 'max_loss_pct': -4.9032727845236455, 'shares': 1, 'profit_pct': np.float64(21.280852646315733), 'holding_days': 45}]",13479.2445952,Industrials,Building Products & Equipment,16.846987,2.2122996,3.883,0.13639
LLOYDSENGG.NS,2,2,0,100.0,1.45,0.0,1.53,0.0,inf,inf,1.45,10.2,-9.84,1.04,23.0,16.82,0.0,0.0,2.51,11.1,2.91,-8.19,"[{'entry_time': datetime.date(2025, 4, 7), 'entry_price': 55.18000030517578, 'exit_time': datetime.date(2025, 4, 8), 'exit_price': 55.93000030517578, 'max_gain_pct': 1.3591881041175917, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 1.3591881041175917, 'holding_days': 1}, {'entry_time': datetime.date(2025, 4, 15), 'entry_price': 60.09000015258789, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(61.0099983215332), 'max_gain_pct': 19.038107168678877, 'max_loss_pct': -19.68713895991762, 'shares': 1, 'profit_pct': np.float64(1.5310337270912637), 'holding_days': 45}]",7996.8452608,Industrials,Specialty Industrial Machinery,77.025314,10.714914,12.415,0.19508
SHILPAMED.NS,8,4,4,50.0,40.89,-15.92,107.68,-33.06,2.57,2.57,12.48,44.34,-11.03,4.02,178.75,0.3,1.07,51.1,11.12,111.33,61.25,-50.08,"[{'entry_time': datetime.date(2023, 10, 25), 'entry_price': 308.70001220703125, 'exit_time': datetime.date(2025, 3, 5), 'exit_price': 641.0999755859375, 'max_gain_pct': 203.20698509472902, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 107.67734053602192, 'holding_days': 497}, {'entry_time': datetime.date(2025, 3, 17), 'entry_price': 630.4000244140625, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(901.4000244140625), 'max_gain_pct': 42.98857701534612, 'max_loss_pct': -3.2915607862303764, 'shares': 1, 'profit_pct': np.float64(42.98857701534612), 'holding_days': 74}]",8781.6224768,Healthcare,Drug Manufacturers - Specialty & Generic,111.97007,3.7110505,24.866,0.037609998
INDORAMA.NS,2,1,1,50.0,3.04,-8.95,3.04,-8.95,0.34,0.34,-2.96,38.69,-18.18,2.13,373.5,-0.49,-inf,8.95,-1.4,91.94,-6.19,-98.13,"[{'entry_time': datetime.date(2023, 4, 19), 'entry_price': 44.70000076293945, 'exit_time': datetime.date(2024, 3, 22), 'exit_price': 40.70000076293945, 'max_gain_pct': 44.630873428261545, 'max_loss_pct': -10.961971906589927, 'shares': 1, 'profit_pct': -8.94854570856379, 'holding_days': 338}, {'entry_time': datetime.date(2024, 4, 16), 'entry_price': 44.150001525878906, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(45.4900016784668), 'max_gain_pct': 32.751978674330964, 'max_loss_pct': -25.39071916588515, 'shares': 1, 'profit_pct': np.float64(3.0351078284843047), 'holding_days': 409}]",1188.0641536,Consumer Cyclical,Textile Manufacturing,910.0,3.2198713,308.612,0.0038
PPL.NS,2,2,0,100.0,90.85,0.0,173.99,0.0,inf,inf,90.85,193.22,0.0,inf,615.5,1.09,0.0,0.0,26.98,475.4,195.14,-280.26,"[{'entry_time': datetime.date(2022, 1, 7), 'entry_price': 131.3064727783203, 'exit_time': datetime.date(2023, 4, 3), 'exit_price': 141.4425048828125, 'max_gain_pct': 49.34286435767906, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 7.719369723383296, 'holding_days': 451}, {'entry_time': datetime.date(2023, 4, 11), 'entry_price': 147.94390869140625, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': 405.3500061035156, 'max_gain_pct': 337.0953495443112, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 173.9889798024929, 'holding_days': 780}]",981.4989824,Industrials,Building Products & Equipment,9.985387,2.21122,8.758,0.20547001
TALBROAUTO.NS,1,1,0,100.0,16.66,0.0,16.66,0.0,inf,inf,16.66,23.94,-6.44,3.71,64.0,0.0,0.0,0.0,3.46,1025.93,16.66,-1009.27,"[{'entry_time': datetime.date(2025, 3, 27), 'entry_price': 245.49000549316406, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(286.3999938964844), 'max_gain_pct': 23.935799092428702, 'max_loss_pct': -6.444257187757192, 'shares': 1, 'profit_pct': np.float64(16.664624827041887), 'holding_days': 64}]",1777.4635008,Consumer Cyclical,Auto Parts,18.832571,2.9883661,15.821,0.0
INDIANCARD.NS,3,1,2,33.33,11.82,-7.45,11.82,-12.92,1.59,0.79,-1.03,6.15,-6.58,0.94,20.33,-0.1,-0.19,14.65,-1.03,320.47,-4.56,-325.03,"[{'entry_time': datetime.date(2025, 2, 25), 'entry_price': 251.5, 'exit_time': datetime.date(2025, 2, 27), 'exit_price': 246.5, 'max_gain_pct': 0, 'max_loss_pct': -1.9880715705765408, 'shares': 1, 'profit_pct': -1.9880715705765408, 'holding_days': 2}, {'entry_time': datetime.date(2025, 5, 2), 'entry_price': 307.04998779296875, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(343.3500061035156), 'max_gain_pct': 16.251433446630863, 'max_loss_pct': -4.8363381131121335, 'shares': 1, 'profit_pct': np.float64(11.822185231618539), 'holding_days': 28}]",203.0571776,Consumer Cyclical,Textile Manufacturing,2.6633244,0.5970988,4.989,0.31435
CLEDUCATE.NS,3,2,1,66.67,24.39,-6.45,40.5,-6.45,3.78,7.56,14.11,43.79,-9.49,4.61,257.67,0.72,inf,6.46,8.1,496.6,42.3,-454.3,"[{'entry_time': datetime.date(2023, 3, 9), 'entry_price': 57.95000076293945, 'exit_time': datetime.date(2025, 3, 6), 'exit_price': 81.41999816894531, 'max_gain_pct': 121.19066607114821, 'max_loss_pct': -14.58153693130484, 'shares': 1, 'profit_pct': 40.500426396914804, 'holding_days': 728}, {'entry_time': datetime.date(2025, 4, 17), 'entry_price': 93.75, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(87.69999694824219), 'max_gain_pct': 1.8986653645833333, 'max_loss_pct': -13.898665364583335, 'shares': 1, 'profit_pct': np.float64(-6.453336588541666), 'holding_days': 43}]",474.6043904,Consumer Defensive,Education & Training Services,0,1.8742784,97.872,-0.00711
GIPCL.NS,3,3,0,100.0,40.58,0.0,105.67,0.0,inf,inf,40.58,93.5,-3.34,28.0,245.67,0.88,0.0,0.0,21.3,229.78,139.87,-89.91,"[{'entry_time': datetime.date(2024, 3, 27), 'entry_price': 161.7531280517578, 'exit_time': datetime.date(2025, 2, 19), 'exit_price': 170.14999389648438, 'max_gain_pct': 60.291615997618266, 'max_loss_pct': -0.9416778381482727, 'shares': 1, 'profit_pct': 5.191161336947828, 'holding_days': 329}, {'entry_time': datetime.date(2025, 3, 26), 'entry_price': 176.35000610351562, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(195.52000427246094), 'max_gain_pct': 15.270763676624782, 'max_loss_pct': -4.128153403648646, 'shares': 1, 'profit_pct': np.float64(10.87042671135079), 'holding_days': 65}]",3042.7039744,Utilities,Utilities - Regulated Electric,14.020029,0.8431377,57.519,0.06192
JAIPURKURT.NS,5,1,4,20.0,6.61,-13.44,6.61,-34.3,0.49,0.12,-9.43,41.53,-19.22,2.16,243.4,-0.67,-0.73,46.53,-13.69,2.27,-43.0,-45.27,"[{'entry_time': datetime.date(2024, 6, 18), 'entry_price': 48.689998626708984, 'exit_time': datetime.date(2024, 7, 15), 'exit_price': 42.31999969482422, 'max_gain_pct': 9.919905457555675, 'max_loss_pct': -13.082766710924679, 'shares': 1, 'profit_pct': -13.082766710924679, 'holding_days': 27}, {'entry_time': datetime.date(2024, 9, 27), 'entry_price': 39.33000183105469, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(41.93000030517578), 'max_gain_pct': 44.74954908398774, 'max_loss_pct': -16.37427445101533, 'shares': 1, 'profit_pct': np.float64(6.6107255354057815), 'holding_days': 245}]",58.5952064,Consumer Cyclical,Apparel Manufacturing,21.764101,1.2872307,35.539,0.0
CORDSCABLE.NS,2,2,0,100.0,42.57,0.0,81.88,0.0,inf,inf,42.57,107.24,-11.01,9.74,338.0,1.08,0.0,0.0,14.92,374.12,87.8,-286.32,"[{'entry_time': datetime.date(2023, 7, 12), 'entry_price': 88.7217025756836, 'exit_time': datetime.date(2025, 2, 1), 'exit_price': 161.3699951171875, 'max_gain_pct': 202.59114960781864, 'max_loss_pct': -0.8412811117376138, 'shares': 1, 'profit_pct': 81.88333906186219, 'holding_days': 570}, {'entry_time': datetime.date(2025, 2, 13), 'entry_price': 191.00999450683594, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(197.22999572753906), 'max_gain_pct': 11.884201277341461, 'max_loss_pct': -21.176900744214485, 'shares': 1, 'profit_pct': np.float64(3.256374744558469), 'holding_days': 106}]",255.9693568,Industrials,Electrical Equipment & Parts,19.009644,1.4677566,47.97,0.0
UDAICEMENT.NS,2,1,1,50.0,19.5,-21.89,19.5,-21.89,0.89,0.89,-1.2,12.67,-14.69,0.86,87.5,-0.06,-inf,21.89,-10.54,0.16,-6.66,-6.82,"[{'entry_time': datetime.date(2024, 12, 3), 'entry_price': 30.510000228881836, 'exit_time': datetime.date(2025, 3, 17), 'exit_price': 23.829999923706055, 'max_gain_pct': 3.310390761405942, 'max_loss_pct': -21.894461668513063, 'shares': 1, 'profit_pct': -21.894461668513063, 'holding_days': 104}, {'entry_time': datetime.date(2025, 3, 20), 'entry_price': 26.049999237060547, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(31.1299991607666), 'max_gain_pct': 22.034556032925597, 'max_loss_pct': -7.485600432635008, 'shares': 1, 'profit_pct': np.float64(19.500959971157666), 'holding_days': 71}]",1737.6677888,Basic Materials,Building Materials,172.22221,2.1596768,201.984,0.01196
ANGELONE.NS,8,4,4,50.0,25.25,-12.05,42.09,-18.13,2.09,2.09,6.6,36.4,-11.23,3.24,115.88,0.3,1.02,27.7,8.61,1015.27,41.22,-974.05,"[{'entry_time': datetime.date(2025, 2, 28), 'entry_price': 2139.687255859375, 'exit_time': datetime.date(2025, 3, 6), 'exit_price': 2089.9716796875, 'max_gain_pct': 0, 'max_loss_pct': -8.809909770007597, 'shares': 1, 'profit_pct': -2.3234973258700578, 'holding_days': 6}, {'entry_time': datetime.date(2025, 3, 26), 'entry_price': 2304.517578125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(3035.60009765625), 'max_gain_pct': 32.47156781898327, 'max_loss_pct': -8.3539421974332, 'shares': 1, 'profit_pct': np.float64(31.723885574614403), 'holding_days': 65}]",27459.8592512,Financial Services,Capital Markets,23.918354,4.874985,60.539,0.27014
MAXESTATES.NS,1,1,0,100.0,29.56,0.0,29.56,0.0,inf,inf,29.56,30.93,-5.41,5.72,43.0,0.0,0.0,0.0,26.98,76.88,29.56,-47.32,"[{'entry_time': datetime.date(2025, 4, 17), 'entry_price': 405.0, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(524.7000122070312), 'max_gain_pct': 30.925925925925924, 'max_loss_pct': -5.407405900366513, 'shares': 1, 'profit_pct': np.float64(29.55555856963735), 'holding_days': 43}]",8464.8656896,Real Estate,Real Estate - Development,310.9524,4.417871,62.24,0.01286
GULFOILLUB.NS,6,2,4,33.33,103.34,-9.93,203.09,-15.44,10.41,5.2,27.83,47.41,-9.82,4.83,199.67,0.35,5.28,34.62,17.2,89.58,105.28,15.7,"[{'entry_time': datetime.date(2022, 6, 1), 'entry_price': 381.0778503417969, 'exit_time': datetime.date(2022, 9, 16), 'exit_price': 394.7475891113281, 'max_gain_pct': 16.73384634567398, 'max_loss_pct': -8.923903347430748, 'shares': 1, 'profit_pct': 3.587124981751254, 'holding_days': 107}, {'entry_time': datetime.date(2022, 9, 30), 'entry_price': 391.37054443359375, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(1186.199951171875), 'max_gain_pct': 265.9207621703265, 'max_loss_pct': -6.704758028232054, 'shares': 1, 'profit_pct': np.float64(203.08871427424066), 'holding_days': 973}]",5826.3007232,Basic Materials,Specialty Chemicals,16.303806,3.9856856,30.468,0.24667
TARC.NS,4,3,1,75.0,137.01,-7.01,394.53,-7.01,19.54,58.63,101.01,154.19,-6.93,22.26,266.0,0.6,inf,7.01,52.94,464.29,437.1,-27.19,"[{'entry_time': datetime.date(2024, 12, 20), 'entry_price': 177.3699951171875, 'exit_time': datetime.date(2025, 1, 2), 'exit_price': 180.8699951171875, 'max_gain_pct': 1.9732762566112534, 'max_loss_pct': -4.600546105855755, 'shares': 1, 'profit_pct': 1.9732762566112534, 'holding_days': 13}, {'entry_time': datetime.date(2025, 4, 4), 'entry_price': 149.27999877929688, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(170.97999572753906), 'max_gain_pct': 14.536439660831297, 'max_loss_pct': -5.1714906778079275, 'shares': 1, 'profit_pct': np.float64(14.536439660831297), 'holding_days': 56}]",4968.3480576,Real Estate,Real Estate - Development,0,4.2195153,163.155,0.0
STCINDIA.NS,9,5,4,55.56,24.25,-20.97,49.33,-35.19,1.16,1.45,4.15,34.22,-11.0,3.11,100.33,0.16,0.41,48.14,1.36,148.84,6.32,-142.52,"[{'entry_time': datetime.date(2025, 4, 2), 'entry_price': 124.29000091552734, 'exit_time': datetime.date(2025, 4, 7), 'exit_price': 108.27999877929688, 'max_gain_pct': 1.2631745782118513, 'max_loss_pct': -12.88116664116169, 'shares': 1, 'profit_pct': -12.88116664116169, 'holding_days': 5}, {'entry_time': datetime.date(2025, 4, 15), 'entry_price': 117.0999984741211, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(157.27000427246094), 'max_gain_pct': 36.77199466189956, 'max_loss_pct': -1.2894979982123371, 'shares': 1, 'profit_pct': np.float64(34.30401906214999), 'holding_days': 45}]",938.0400128,Industrials,Conglomerates,26.231543,-0.202738,0.0,0.0
